uf,ano,mes,indice_uv,temperatura_media_2m
AC,2008,7,1.7287096774193549,23.911935483870966
AC,2008,8,1.6758064516129032,25.386129032258065
AC,2008,9,1.8986666666666667,26.060333333333332
AC,2008,10,1.8951612903225807,26.868709677419353
AC,2008,11,1.9296666666666666,25.585333333333335
AC,2008,12,1.814516129032258,24.726774193548387
AC,2009,1,1.9735483870967743,24.48483870967742
AC,2009,2,1.957857142857143,24.471071428571427
AC,2009,3,1.8435483870967742,24.489354838709676
AC,2009,4,1.7113333333333334,24.44
AC,2009,5,1.582258064516129,24.516451612903225
AC,2009,6,1.4986666666666666,23.447666666666667
AC,2009,7,1.6370967741935485,24.06806451612903
AC,2009,8,1.9661290322580645,25.25516129032258
AC,2009,9,2.1176666666666666,26.986333333333334
AC,2009,10,2.2038709677419357,27.59774193548387
AC,2009,11,1.9926666666666666,25.915666666666667
AC,2009,12,1.8509677419354837,25.149032258064516
AC,2010,1,2.0796774193548386,25.111290322580647
AC,2010,2,2.1767857142857143,25.78142857142857
AC,2010,3,2.0693548387096774,25.46483870967742
AC,2010,4,2.098333333333333,25.248666666666665
AC,2010,5,1.692258064516129,24.148709677419355
AC,2010,6,1.668,24.076999999999998
AC,2010,7,1.544516129032258,24.353548387096772
AC,2010,8,1.374516129032258,26.69
AC,2010,9,1.4526666666666668,28.694
AC,2010,10,1.7603225806451612,27.004193548387097
AC,2010,11,1.9606666666666666,25.349
AC,2010,12,1.8996774193548387,24.64032258064516
AC,2011,1,1.949032258064516,24.497096774193547
AC,2011,2,1.7846428571428572,24.377857142857142
AC,2011,3,1.8716129032258064,24.388709677419353
AC,2011,4,1.801,24.330000000000002
AC,2011,5,1.767741935483871,23.85290322580645
AC,2011,6,1.5933333333333333,24.203666666666667
AC,2011,7,1.7625806451612904,23.747096774193547
AC,2011,8,1.8170967741935484,25.96677419354839
AC,2011,9,1.7076666666666667,27.251666666666665
AC,2011,10,1.9845161290322582,26.817096774193548
AC,2011,11,2.167,27.323
AC,2011,12,1.9303225806451614,24.97
AC,2012,1,1.9658064516129032,24.549032258064518
AC,2012,2,1.9575862068965517,24.3
AC,2012,3,2.067741935483871,24.376774193548385
AC,2012,4,1.7876666666666667,24.486
AC,2012,5,1.7332258064516128,24.206774193548387
AC,2012,6,1.5546666666666666,23.903666666666666
AC,2012,7,1.7893548387096774,23.07
AC,2012,8,1.909032258064516,24.79193548387097
AC,2012,9,1.8846666666666667,27.757
AC,2012,10,2.0596774193548386,26.52516129032258
AC,2012,11,2.0046666666666666,26.444
AC,2012,12,1.8958064516129032,24.696451612903225
AC,2013,1,2.0780645161290323,25.060967741935485
AC,2013,2,1.9096428571428572,24.89035714285714
AC,2013,3,1.833225806451613,24.973225806451612
AC,2013,4,2.1653333333333333,24.555333333333333
AC,2013,5,1.6364516129032258,24.336451612903225
AC,2013,6,1.526,24.190666666666665
AC,2013,7,1.6338709677419354,23.479032258064517
AC,2013,8,1.8574193548387097,24.135483870967743
AC,2013,9,2.056,26.998
AC,2013,10,1.991290322580645,27.82741935483871
AC,2013,11,2.106333333333333,25.166333333333334
AC,2013,12,2.0761290322580646,25.08258064516129
AC,2014,1,1.8161290322580645,24.594516129032257
AC,2014,2,1.802142857142857,24.884642857142858
AC,2014,3,1.7761290322580645,24.80483870967742
AC,2014,4,1.7623333333333333,24.779333333333334
AC,2014,5,1.584516129032258,24.38032258064516
AC,2014,6,1.5176666666666667,24.355
AC,2014,7,1.5564516129032258,23.761290322580646
AC,2014,8,1.857741935483871,25.508387096774193
AC,2014,9,1.9516666666666667,27.511666666666667
AC,2014,10,2.02,26.958709677419353
AC,2014,11,1.8786666666666667,25.353666666666665
AC,2014,12,1.9487096774193549,25.043548387096774
AC,2015,1,1.892258064516129,24.379677419354838
AC,2015,2,1.9635714285714285,24.721071428571427
AC,2015,3,1.83,24.909032258064517
AC,2015,4,1.8783333333333332,24.680666666666667
AC,2015,5,1.5929032258064517,24.63483870967742
AC,2015,6,1.6693333333333333,24.215666666666667
AC,2015,7,1.6283870967741936,24.676774193548386
AC,2015,8,1.803225806451613,26.71741935483871
AC,2015,9,1.9036666666666666,28.483333333333334
AC,2015,10,2.034838709677419,29.42322580645161
AC,2015,11,2.076,27.973
AC,2015,12,1.8370967741935484,26.40741935483871
AC,2016,1,2.0029032258064516,26.16193548387097
AC,2016,2,2.046551724137931,25.699310344827587
AC,2016,3,1.9261290322580646,25.878709677419355
AC,2016,4,1.9326666666666668,25.247
AC,2016,5,1.6764516129032259,25.163548387096775
AC,2016,6,1.5956666666666668,24.972666666666665
AC,2016,7,1.797741935483871,27.364516129032257
AC,2016,8,1.685483870967742,28.630967741935482
AC,2016,9,1.7533333333333334,28.85
AC,2016,10,2.012258064516129,26.772903225806452
AC,2016,11,2.117,27.087333333333333
AC,2016,12,2.0416129032258064,25.504193548387097
AC,2017,1,1.7161290322580645,24.606451612903225
AC,2017,2,2.0135714285714283,24.873214285714287
AC,2017,3,1.8893548387096775,24.896129032258063
AC,2017,4,1.763,24.809333333333335
AC,2017,5,1.6183870967741936,25.315806451612904
AC,2017,6,1.519,25.487333333333332
AC,2017,7,1.8574193548387097,26.839032258064517
AC,2017,8,1.7674193548387096,29.05677419354839
AC,2017,9,1.5153333333333334,28.264333333333333
AC,2017,10,2.0703225806451613,28.913225806451614
AC,2017,11,1.9343333333333332,27.318333333333335
AC,2017,12,1.9558064516129032,26.34967741935484
AC,2018,1,2.1274193548387097,24.797096774193548
AC,2018,2,1.8385714285714285,25.050714285714285
AC,2018,3,1.9645161290322581,24.878387096774194
AC,2018,4,1.8303333333333334,24.792
AC,2018,5,1.7125806451612904,24.385806451612904
AC,2018,6,1.5933333333333333,23.593
AC,2018,7,1.7983870967741935,26.22741935483871
AC,2018,8,1.69,26.335483870967742
AC,2018,9,2.0193333333333334,28.102
AC,2018,10,1.9374193548387098,26.72032258064516
AC,2018,11,1.8883333333333334,25.855666666666668
AC,2018,12,1.939032258064516,24.958387096774192
AC,2019,1,2.0474193548387096,25.086129032258064
AC,2019,2,1.9596428571428572,25.309642857142858
AC,2019,3,1.94,25.166451612903227
AC,2019,4,1.8663333333333334,25.02
AC,2019,5,1.7925806451612902,24.85774193548387
AC,2019,6,1.6626666666666667,25.095666666666666
AC,2019,7,1.7045161290322581,26.153225806451612
AC,2019,8,1.7293548387096773,26.905806451612904
AC,2019,9,1.943,27.998
AC,2019,10,2.0074193548387096,26.57032258064516
AC,2019,11,1.965,25.920666666666666
AC,2019,12,1.9416129032258065,25.281612903225806
AC,2020,1,2.1674193548387097,25.58290322580645
AC,2020,2,2.039310344827586,25.50758620689655
AC,2020,3,2.006774193548387,25.387096774193548
AC,2020,4,2.015,24.807
AC,2020,5,1.9445161290322581,23.630967741935486
AC,2020,6,1.718,24.526666666666667
AC,2020,7,1.7458064516129033,25.070967741935483
AC,2020,8,1.9874193548387096,27.036774193548386
AC,2020,9,1.8013333333333335,27.387333333333334
AC,2020,10,2.286451612903226,27.534193548387098
AC,2020,11,2.0986666666666665,27.366333333333333
AC,2020,12,1.9725806451612904,25.331935483870968
AC,2021,1,2.092258064516129,24.79032258064516
AC,2021,2,2.0214285714285714,24.935357142857143
AC,2021,3,1.846774193548387,24.61806451612903
AC,2021,4,1.8723333333333334,24.69
AC,2021,5,1.7309677419354839,24.285806451612903
AC,2021,6,1.4773333333333334,23.776
AC,2021,7,1.8277419354838709,23.981612903225805
AC,2021,8,1.5787096774193548,27.948387096774194
AC,2021,9,1.9313333333333333,26.798000000000002
AC,2021,10,2.1174193548387095,27.21741935483871
AC,2021,11,2.0616666666666665,25.392666666666667
AC,2021,12,1.9593548387096773,25.204516129032257
AC,2022,1,2.0516129032258066,24.94451612903226
AC,2022,2,1.8664285714285713,24.774285714285714
AC,2022,3,1.9703225806451612,24.87516129032258
AC,2022,4,1.9463333333333332,24.567666666666668
AC,2022,5,1.83,23.817096774193548
AC,2022,6,1.6366666666666667,23.046
AC,2022,7,1.6803225806451614,24.78548387096774
AC,2022,8,1.5212903225806451,25.894193548387097
AC,2022,9,1.5846666666666667,27.996333333333332
AC,2022,10,2.092258064516129,26.47967741935484
AC,2022,11,2.336333333333333,25.623
AC,2022,12,2.0770967741935484,24.94258064516129
AC,2023,1,1.9667741935483871,24.501612903225805
AC,2023,2,2.027142857142857,24.623214285714287
AC,2023,3,1.926774193548387,24.70967741935484
AC,2023,4,1.775,24.805333333333333
AC,2023,5,1.584516129032258,24.966129032258063
AC,2023,6,1.514,23.795333333333332
AC,2023,7,1.6596774193548387,25.545483870967743
AC,2023,8,1.7461290322580645,28.979032258064517
AC,2023,9,1.7913333333333334,30.97266666666667
AC,2023,10,1.854516129032258,29.016774193548386
AC,2023,11,1.918,28.668666666666667
AC,2023,12,2.0661290322580643,26.48741935483871
AL,2000,1,NA,27.024838709677418
AL,2000,2,NA,27.04241379310345
AL,2000,3,NA,26.891612903225806
AL,2000,4,NA,25.471
AL,2000,5,NA,23.893870967741936
AL,2000,6,NA,22.638666666666666
AL,2000,7,NA,21.77193548387097
AL,2000,8,NA,22.058064516129033
AL,2000,9,NA,23.185
AL,2000,10,NA,24.50032258064516
AL,2000,11,NA,26.412
AL,2000,12,NA,26.183870967741935
AL,2001,1,2.8409677419354837,26.385806451612904
AL,2001,2,2.9839285714285713,27.971785714285716
AL,2001,3,2.654193548387097,27.470967741935485
AL,2001,4,2.2226666666666666,26.04
AL,2001,5,2.304193548387097,26.07709677419355
AL,2001,6,1.7546666666666666,22.727
AL,2001,7,1.751290322580645,21.83741935483871
AL,2001,8,1.9951612903225806,21.27064516129032
AL,2001,9,2.4976666666666665,23.34166666666667
AL,2001,10,2.4961290322580645,24.94451612903226
AL,2001,11,2.845666666666667,26.465
AL,2001,12,2.4683870967741934,26.83258064516129
AL,2002,1,2.4416129032258063,25.17967741935484
AL,2002,2,2.820357142857143,25.199285714285715
AL,2002,3,2.5416129032258064,25.599354838709676
AL,2002,4,2.3266666666666667,25.187333333333335
AL,2002,5,2.134516129032258,23.901935483870968
AL,2002,6,1.7846666666666666,22.414
AL,2002,7,2.003548387096774,22.13258064516129
AL,2002,8,1.8703225806451613,21.74290322580645
AL,2002,9,2.521,23.606
AL,2002,10,2.6183870967741933,25.37709677419355
AL,2002,11,2.7916666666666665,26.966666666666665
AL,2002,12,2.839677419354839,27.906451612903226
AL,2003,1,3.013225806451613,28.438709677419354
AL,2003,2,2.5410714285714286,26.746785714285714
AL,2003,3,2.844193548387097,26.675483870967742
AL,2003,4,2.7520000000000002,26.562
AL,2003,5,2.226774193548387,25.25709677419355
AL,2003,6,1.7043333333333333,23.004
AL,2003,7,1.9606451612903226,22.196451612903225
AL,2003,8,2.2416129032258065,23.273870967741935
AL,2003,9,2.414,24.298666666666666
AL,2003,10,2.3819354838709677,25.554516129032258
AL,2003,11,2.8686666666666665,26.474333333333334
AL,2003,12,2.971290322580645,27.72193548387097
AL,2004,1,2.6825806451612904,26.32774193548387
AL,2004,2,2.8858620689655172,25.02655172413793
AL,2004,3,2.7974193548387096,26.054516129032258
AL,2004,4,2.1296666666666666,26.038
AL,2004,5,2.1474193548387097,24.950967741935482
AL,2004,6,1.5656666666666668,22.498666666666665
AL,2004,7,1.6816129032258065,21.831935483870968
AL,2004,8,2.0987096774193548,21.996774193548386
AL,2004,9,1.976,22.983333333333334
AL,2004,10,2.3648387096774193,25.203870967741935
AL,2004,11,2.8756666666666666,26.859666666666666
AL,2004,12,2.9148387096774195,27.739354838709676
AL,2005,1,3.1351612903225807,28.54741935483871
AL,2005,2,3.0228571428571427,28.228214285714287
AL,2005,3,2.9019354838709677,28.225483870967743
AL,2005,4,2.526666666666667,26.794
AL,2005,5,1.7338709677419355,24.989032258064515
AL,2005,6,1.8513333333333333,22.974
AL,2005,7,1.5693548387096774,21.95774193548387
AL,2005,8,1.7235483870967743,22.406451612903226
AL,2005,9,2.2836666666666665,23.902333333333335
AL,2005,10,2.7448387096774196,25.79774193548387
AL,2005,11,2.9676666666666667,27.372333333333334
AL,2005,12,2.9229032258064516,27.203225806451613
AL,2006,1,2.6503225806451614,26.716451612903224
AL,2006,2,3.1975000000000002,28.5325
AL,2006,3,3.002258064516129,27.939032258064515
AL,2006,4,2.518666666666667,26.304666666666666
AL,2006,5,1.8080645161290323,24.045161290322582
AL,2006,6,1.508,22.628333333333334
AL,2006,7,1.6309677419354838,21.93032258064516
AL,2006,8,2.1425806451612903,22.254516129032258
AL,2006,9,2.5376666666666665,23.904666666666667
AL,2006,10,2.7312903225806453,25.73
AL,2006,11,2.872333333333333,26.910333333333334
AL,2006,12,3.076451612903226,27.148709677419355
AL,2007,1,3.1548387096774193,27.50516129032258
AL,2007,2,2.9682142857142857,27.16357142857143
AL,2007,3,2.3583870967741936,25.600322580645162
AL,2007,4,2.5153333333333334,25.714
AL,2007,5,2.198709677419355,24.206451612903226
AL,2007,6,1.717,23.172
AL,2007,7,1.9832258064516128,22.116774193548387
AL,2007,8,1.8038709677419356,21.516774193548386
AL,2007,9,1.9983333333333333,22.637
AL,2007,10,2.6416129032258064,24.913870967741936
AL,2007,11,2.9846666666666666,26.954333333333334
AL,2007,12,2.8929032258064518,27.046451612903226
AL,2008,1,2.8661290322580646,27.114516129032257
AL,2008,2,3.1027586206896554,27.700689655172415
AL,2008,3,2.7393548387096773,26.474193548387095
AL,2008,4,2.6763333333333335,25.56
AL,2008,5,1.9532258064516128,24.202903225806452
AL,2008,6,1.557,22.113666666666667
AL,2008,7,1.8041935483870968,21.52516129032258
AL,2008,8,1.9009677419354838,22.141290322580645
AL,2008,9,2.1926666666666668,23.701333333333334
AL,2008,10,2.448709677419355,25.421935483870968
AL,2008,11,2.9103333333333334,27.406666666666666
AL,2008,12,3.0116129032258065,27.75225806451613
AL,2009,1,3.019032258064516,27.993548387096773
AL,2009,2,2.54,26.87142857142857
AL,2009,3,2.8506451612903225,27.580967741935485
AL,2009,4,2.5043333333333333,27.153
AL,2009,5,2.007741935483871,24.301290322580645
AL,2009,6,1.9966666666666666,22.613333333333333
AL,2009,7,1.7538709677419355,22.114838709677418
AL,2009,8,1.9306451612903226,22.139032258064518
AL,2009,9,2.503,23.507333333333335
AL,2009,10,2.8438709677419354,26.21451612903226
AL,2009,11,2.9646666666666666,27.033333333333335
AL,2009,12,2.943225806451613,27.591612903225805
AL,2010,1,2.462258064516129,26.504193548387097
AL,2010,2,3.0039285714285713,26.950714285714287
AL,2010,3,3.025483870967742,28.11806451612903
AL,2010,4,2.1653333333333333,26.019
AL,2010,5,1.8935483870967742,25.069032258064517
AL,2010,6,1.8776666666666666,23.03633333333333
AL,2010,7,1.7187096774193549,21.842903225806452
AL,2010,8,1.8296774193548386,21.148709677419355
AL,2010,9,2.283333333333333,22.513666666666666
AL,2010,10,2.3532258064516127,25.533548387096776
AL,2010,11,2.7720000000000002,26.832
AL,2010,12,2.7719354838709678,27.823225806451614
AL,2011,1,2.775483870967742,26.751612903225805
AL,2011,2,2.449642857142857,26.913214285714286
AL,2011,3,2.7916129032258064,27.87451612903226
AL,2011,4,2.3946666666666667,25.849333333333334
AL,2011,5,1.8148387096774194,23.544516129032257
AL,2011,6,1.6726666666666667,22.359
AL,2011,7,1.59,21.561612903225807
AL,2011,8,2.0980645161290323,21.741612903225807
AL,2011,9,2.1126666666666667,22.50733333333333
AL,2011,10,2.536451612903226,25.064193548387095
AL,2011,11,2.7176666666666667,25.647333333333332
AL,2011,12,2.87,27.368387096774192
AL,2012,1,2.564193548387097,26.76
AL,2012,2,2.587241379310345,26.13758620689655
AL,2012,3,2.990322580645161,26.515483870967742
AL,2012,4,2.6233333333333335,26.448
AL,2012,5,2.1651612903225805,25.359354838709677
AL,2012,6,1.905,23.498666666666665
AL,2012,7,1.7648387096774194,22.00709677419355
AL,2012,8,2.270967741935484,21.607096774193547
AL,2012,9,2.361666666666667,23.405333333333335
AL,2012,10,2.609032258064516,24.870322580645162
AL,2012,11,2.9723333333333333,28.017
AL,2012,12,2.98,27.691935483870967
AL,2013,1,3.0019354838709678,27.710645161290323
AL,2013,2,2.5764285714285715,27.830357142857142
AL,2013,3,2.806774193548387,28.17290322580645
AL,2013,4,2.5486666666666666,27.23966666666667
AL,2013,5,2.2119354838709677,24.09516129032258
AL,2013,6,1.5733333333333333,23.219666666666665
AL,2013,7,1.8283870967741935,21.98516129032258
AL,2013,8,1.9961290322580645,22.085483870967742
AL,2013,9,2.329,23.558333333333334
AL,2013,10,2.601290322580645,24.71741935483871
AL,2013,11,2.3223333333333334,25.602
AL,2013,12,2.878064516129032,27.225161290322582
AL,2014,1,2.979032258064516,26.998387096774195
AL,2014,2,2.462142857142857,26.39107142857143
AL,2014,3,2.6677419354838707,26.982580645161292
AL,2014,4,2.4583333333333335,26.72533333333333
AL,2014,5,2.048709677419355,23.95225806451613
AL,2014,6,1.9649999999999999,23.16
AL,2014,7,1.925483870967742,22.309032258064516
AL,2014,8,2.202903225806452,21.981612903225805
AL,2014,9,2.4066666666666667,23.602333333333334
AL,2014,10,2.350322580645161,24.016774193548386
AL,2014,11,2.607,26.294999999999998
AL,2014,12,2.341290322580645,26.808387096774194
AL,2015,1,3.0170967741935484,27.232258064516127
AL,2015,2,2.860357142857143,26.791785714285716
AL,2015,3,2.93,27.15
AL,2015,4,2.7883333333333336,28.127333333333333
AL,2015,5,2.180967741935484,26.098709677419354
AL,2015,6,1.7506666666666666,23.775333333333332
AL,2015,7,1.7132258064516128,22.804516129032258
AL,2015,8,2.1206451612903225,23.01225806451613
AL,2015,9,2.4883333333333333,25.193666666666665
AL,2015,10,2.5929032258064515,26.536129032258064
AL,2015,11,2.9263333333333335,28.242333333333335
AL,2015,12,2.701290322580645,27.552903225806453
AL,2016,1,2.6458064516129034,27.06225806451613
AL,2016,2,2.926206896551724,26.695862068965518
AL,2016,3,2.443548387096774,27.708709677419353
AL,2016,4,2.529,26.677333333333333
AL,2016,5,2.1851612903225806,25.41709677419355
AL,2016,6,2.0633333333333335,24.063333333333333
AL,2016,7,2.006774193548387,22.68548387096774
AL,2016,8,1.8832258064516127,23.723548387096773
AL,2016,9,2.526,25.156666666666666
AL,2016,10,2.706774193548387,26.947096774193547
AL,2016,11,2.921666666666667,27.687666666666665
AL,2016,12,2.8806451612903228,27.830322580645163
AL,2017,1,2.6548387096774193,27.781935483870967
AL,2017,2,2.6021428571428573,27.855
AL,2017,3,2.3851612903225807,28.155806451612904
AL,2017,4,2.5436666666666667,26.596333333333334
AL,2017,5,2.0961290322580646,25.17774193548387
AL,2017,6,1.9203333333333332,22.813666666666666
AL,2017,7,1.9641935483870967,21.080322580645163
AL,2017,8,2.2038709677419357,21.891935483870967
AL,2017,9,2.1246666666666667,22.347666666666665
AL,2017,10,2.5719354838709676,24.66709677419355
AL,2017,11,2.834,26.778666666666666
AL,2017,12,2.837096774193548,27.595806451612905
AL,2018,1,2.988709677419355,27.20806451612903
AL,2018,2,2.6253571428571427,27.38
AL,2018,3,2.9461290322580647,27.47225806451613
AL,2018,4,2.154,25.762666666666668
AL,2018,5,2.2038709677419352,24.452903225806452
AL,2018,6,1.952,23.272
AL,2018,7,1.7416129032258065,22.81483870967742
AL,2018,8,2.1638709677419357,24.02709677419355
AL,2018,9,2.365,24.93766666666667
AL,2018,10,2.695161290322581,27.412903225806453
AL,2018,11,2.6666666666666665,27.279
AL,2018,12,2.8322580645161293,26.81838709677419
AL,2019,1,2.5787096774193548,27.358064516129033
AL,2019,2,2.6239285714285714,28.62142857142857
AL,2019,3,2.729032258064516,27.71451612903226
AL,2019,4,2.6296666666666666,26.891666666666666
AL,2019,5,2.264838709677419,26.294516129032257
AL,2019,6,1.7303333333333333,23.809
AL,2019,7,1.9774193548387096,22.35258064516129
AL,2019,8,1.8083870967741935,21.880967741935482
AL,2019,9,2.542333333333333,24.430666666666667
AL,2019,10,2.7435483870967743,26.388387096774192
AL,2019,11,3.038333333333333,27.922
AL,2019,12,3.0403225806451615,28.268064516129034
AL,2020,1,3.0309677419354837,28.249032258064517
AL,2020,2,2.632758620689655,27.725862068965515
AL,2020,3,2.9093548387096773,27.578064516129032
AL,2020,4,2.8303333333333334,26.133666666666667
AL,2020,5,2.3216129032258066,24.631290322580647
AL,2020,6,1.7626666666666666,23.107
AL,2020,7,2.161290322580645,22.04774193548387
AL,2020,8,2.3893548387096772,22.61032258064516
AL,2020,9,2.365,24.307
AL,2020,10,2.8609677419354838,27.02774193548387
AL,2020,11,2.8063333333333333,27.304666666666666
AL,2020,12,3.0406451612903225,27.599032258064515
AL,2021,1,3.0525806451612905,27.655806451612904
AL,2021,2,3.3160714285714286,28.408571428571427
AL,2021,3,2.8741935483870966,27.77225806451613
AL,2021,4,2.455,26.220333333333333
AL,2021,5,1.8148387096774194,23.88225806451613
AL,2021,6,1.7076666666666667,22.992
AL,2021,7,2.0074193548387096,22.814516129032256
AL,2021,8,2.212258064516129,22.63064516129032
AL,2021,9,2.3726666666666665,25.055333333333333
AL,2021,10,2.668064516129032,27.18258064516129
AL,2021,11,2.925,28.233333333333334
AL,2021,12,2.798709677419355,27.84225806451613
AL,2022,1,2.7083870967741936,27.239354838709676
AL,2022,2,3.064285714285714,28.399285714285714
AL,2022,3,2.5661290322580643,26.918709677419354
AL,2022,4,2.2993333333333332,26.933333333333334
AL,2022,5,1.8816129032258064,24.835806451612903
AL,2022,6,1.7143333333333333,22.746
AL,2022,7,1.7741935483870968,21.73
AL,2022,8,1.921290322580645,21.31290322580645
AL,2022,9,2.404,22.660666666666668
AL,2022,10,2.505161290322581,25.40225806451613
AL,2022,11,2.4633333333333334,26.512666666666668
AL,2022,12,2.5861290322580643,26.454516129032257
AL,2023,1,2.856451612903226,27.249354838709678
AL,2023,2,2.4532142857142856,27.673214285714288
AL,2023,3,2.264838709677419,27.55741935483871
AL,2023,4,2.096,27.186
AL,2023,5,1.7287096774193549,25.895806451612902
AL,2023,6,1.8116666666666665,23.445333333333334
AL,2023,7,1.8035483870967741,22.697096774193547
AL,2023,8,2.0503225806451613,23.778709677419354
AL,2023,9,2.091,25.275
AL,2023,10,2.638709677419355,27.149032258064516
AL,2023,11,2.8423333333333334,28.798666666666666
AL,2023,12,2.657741935483871,28.453548387096774
AM,2000,1,NA,25.101290322580645
AM,2000,2,NA,25.35551724137931
AM,2000,3,NA,24.890645161290323
AM,2000,4,NA,25.082666666666668
AM,2000,5,NA,25.094516129032257
AM,2000,6,NA,24.929666666666666
AM,2000,7,NA,24.269032258064517
AM,2000,8,NA,25.43161290322581
AM,2000,9,NA,25.452666666666666
AM,2000,10,NA,25.941290322580645
AM,2000,11,NA,25.648333333333333
AM,2000,12,NA,25.580645161290324
AM,2001,1,2.2093548387096775,24.754193548387097
AM,2001,2,2.3282142857142856,25.0625
AM,2001,3,2.313225806451613,25.205806451612904
AM,2001,4,2.1563333333333334,25.273
AM,2001,5,1.9851612903225806,25.36225806451613
AM,2001,6,1.7983333333333333,24.241666666666667
AM,2001,7,1.9829032258064516,24.72225806451613
AM,2001,8,2.1029032258064517,25.660645161290322
AM,2001,9,1.9526666666666666,25.781
AM,2001,10,1.8238709677419356,26.544838709677418
AM,2001,11,1.97,26.232
AM,2001,12,1.7870967741935484,25.72258064516129
AM,2002,1,2.0703225806451613,25.551612903225806
AM,2002,2,2.047857142857143,25.457142857142856
AM,2002,3,2.133225806451613,25.53548387096774
AM,2002,4,2.057,25.468333333333334
AM,2002,5,1.9938709677419355,25.462258064516128
AM,2002,6,1.94,24.86466666666667
AM,2002,7,2.06,25.15483870967742
AM,2002,8,1.9725806451612904,25.961612903225806
AM,2002,9,2.0216666666666665,26.27166666666667
AM,2002,10,2.076774193548387,26.333548387096773
AM,2002,11,1.863,26.011666666666667
AM,2002,12,2.0525806451612905,25.85225806451613
AM,2003,1,2.417741935483871,26.358387096774194
AM,2003,2,2.3867857142857143,25.9925
AM,2003,3,2.138709677419355,25.54935483870968
AM,2003,4,2.115666666666667,25.443666666666665
AM,2003,5,2.0683870967741935,25.439354838709676
AM,2003,6,1.939,25.025
AM,2003,7,2.0161290322580645,25.180967741935483
AM,2003,8,1.9616129032258065,25.56225806451613
AM,2003,9,2.0456666666666665,25.783
AM,2003,10,1.9996774193548388,26.14483870967742
AM,2003,11,2.0773333333333333,26.098
AM,2003,12,1.877741935483871,25.849032258064515
AM,2004,1,2.014516129032258,26.11709677419355
AM,2004,2,2.300689655172414,25.629310344827587
AM,2004,3,2.205483870967742,25.67290322580645
AM,2004,4,2.0993333333333335,25.663666666666668
AM,2004,5,1.97,25.362903225806452
AM,2004,6,1.781,24.784666666666666
AM,2004,7,1.834516129032258,24.90290322580645
AM,2004,8,1.9780645161290322,25.67483870967742
AM,2004,9,1.8346666666666667,25.610666666666667
AM,2004,10,2.196774193548387,25.991612903225807
AM,2004,11,1.9026666666666667,25.890333333333334
AM,2004,12,1.9896774193548388,25.828387096774193
AM,2005,1,2.192258064516129,26.206451612903226
AM,2005,2,2.137857142857143,26.11857142857143
AM,2005,3,2.1519354838709677,25.83774193548387
AM,2005,4,2.15,26.080666666666666
AM,2005,5,1.9832258064516128,25.62741935483871
AM,2005,6,2.086333333333333,25.799333333333333
AM,2005,7,1.9416129032258065,25.392903225806453
AM,2005,8,1.6735483870967742,26.239677419354837
AM,2005,9,1.778,27.050666666666668
AM,2005,10,1.9070967741935485,26.697096774193547
AM,2005,11,1.9366666666666668,26.203
AM,2005,12,2.05,25.383870967741935
AM,2006,1,2.1983870967741934,25.346451612903227
AM,2006,2,2.184285714285714,25.62
AM,2006,3,2.0980645161290323,25.420967741935485
AM,2006,4,2.029,25.341333333333335
AM,2006,5,1.8219354838709678,24.811612903225807
AM,2006,6,2.0263333333333335,25.351666666666667
AM,2006,7,1.99,25.381612903225808
AM,2006,8,1.9458064516129032,26.266451612903225
AM,2006,9,2.064,26.677333333333333
AM,2006,10,2.066774193548387,27.483548387096775
AM,2006,11,1.911,26.155333333333335
AM,2006,12,1.9951612903225806,25.761612903225807
AM,2007,1,2.233548387096774,26.094193548387096
AM,2007,2,2.5314285714285716,26.180714285714284
AM,2007,3,2.127741935483871,25.316451612903226
AM,2007,4,1.9483333333333333,25.541666666666668
AM,2007,5,1.8496774193548386,25.200967741935482
AM,2007,6,2.1213333333333333,25.376333333333335
AM,2007,7,2.1129032258064515,25.328709677419354
AM,2007,8,1.7774193548387096,25.84225806451613
AM,2007,9,1.7946666666666666,26
AM,2007,10,1.9251612903225805,25.960322580645162
AM,2007,11,1.9506666666666668,26.209333333333333
AM,2007,12,2.0629032258064517,25.52064516129032
AM,2008,1,2.0393548387096776,25.263548387096773
AM,2008,2,2.0448275862068965,25.236206896551725
AM,2008,3,2.049032258064516,24.974516129032256
AM,2008,4,2.0326666666666666,25.267333333333333
AM,2008,5,1.7861290322580645,24.81935483870968
AM,2008,6,1.817,24.993
AM,2008,7,2.0029032258064516,25.42451612903226
AM,2008,8,1.8703225806451613,26.030645161290323
AM,2008,9,2.1189999999999998,25.959666666666667
AM,2008,10,1.956451612903226,26.026129032258066
AM,2008,11,2.0286666666666666,25.941666666666666
AM,2008,12,2.0048387096774194,25.52
AM,2009,1,2.149677419354839,25.160967741935483
AM,2009,2,2.214642857142857,25.224642857142857
AM,2009,3,2.1651612903225805,25.310645161290324
AM,2009,4,1.9576666666666667,25.281666666666666
AM,2009,5,2.1109677419354838,25.246774193548386
AM,2009,6,1.857,24.989
AM,2009,7,2.128064516129032,25.54225806451613
AM,2009,8,2.3625806451612905,26.12
AM,2009,9,2.313,26.893
AM,2009,10,2.1670967741935483,26.576451612903227
AM,2009,11,2.021333333333333,26.880333333333333
AM,2009,12,2.06,26.018709677419356
AM,2010,1,2.2948387096774194,25.96548387096774
AM,2010,2,2.1764285714285716,26.377142857142857
